corner,vdd_v,temperature_c,differential_v,common_mode_ratio,pair_skew,trim_code,load_ff,max_step_ps,design_name,source_resistance_ohm,sample_cap_ff,previous_differential_v,deadline_ns,coarse_max_step_ps,fine_max_step_ps,coarse_run_id,fine_run_id,coarse_outcome,fine_outcome,energy_difference_percent,latency_difference_ns,passed
ff,1.8,27.0,-0.0005,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,09761309d8d95d0016b6bb6b,02cbdefac7a5e4cc14a457df,wrong,wrong,0.014586847976230723,0.0030186836632700165,True
ff,1.8,27.0,-0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,43608cc6e5d63528a23495f7,d714c48b9ee760697f089e8c,unresolved,unresolved,0.02149983376915463,,True
ff,1.8,27.0,-0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,43608cc6e5d63528a23495f7,d714c48b9ee760697f089e8c,wrong,wrong,0.02149983376915463,0.002054785361569833,True
ff,1.8,27.0,-0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,43608cc6e5d63528a23495f7,d714c48b9ee760697f089e8c,wrong,wrong,0.02149983376915463,0.002054785361569833,True
ff,1.8,27.0,-0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,43608cc6e5d63528a23495f7,d714c48b9ee760697f089e8c,wrong,wrong,0.02149983376915463,0.002054785361569833,True
ff,1.8,27.0,-0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,43608cc6e5d63528a23495f7,d714c48b9ee760697f089e8c,wrong,wrong,0.02149983376915463,0.002054785361569833,True
ff,1.8,27.0,-0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,43608cc6e5d63528a23495f7,d714c48b9ee760697f089e8c,wrong,wrong,0.02149983376915463,0.002054785361569833,True
ff,1.8,27.0,0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,8e3674d54e3fc045019feed8,89ea87589e26af71c22d625f,correct,correct,0.020744363459247038,0.0,True
ff,1.8,27.0,0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,8e3674d54e3fc045019feed8,89ea87589e26af71c22d625f,correct,correct,0.020744363459247038,0.0029268021522212972,True
ff,1.8,27.0,0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,8e3674d54e3fc045019feed8,89ea87589e26af71c22d625f,correct,correct,0.020744363459247038,0.0029268021522212972,True
ff,1.8,27.0,0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,8e3674d54e3fc045019feed8,89ea87589e26af71c22d625f,correct,correct,0.020744363459247038,0.0029268021522212972,True
ff,1.8,27.0,0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,8e3674d54e3fc045019feed8,89ea87589e26af71c22d625f,correct,correct,0.020744363459247038,0.0029268021522212972,True
ff,1.8,27.0,0.00025,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,8e3674d54e3fc045019feed8,89ea87589e26af71c22d625f,correct,correct,0.020744363459247038,0.0029268021522212972,True
ff,1.8,125.0,0.003,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,ae4e10cce799999601258857,124159891ea14516d739c622,correct,correct,0.00016753121709801107,0.0,True
ff,1.8,125.0,0.003,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,ae4e10cce799999601258857,124159891ea14516d739c622,correct,correct,0.00016753121709801107,0.00439714169742067,True
ff,1.8,125.0,0.003,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,ae4e10cce799999601258857,124159891ea14516d739c622,correct,correct,0.00016753121709801107,0.00439714169742067,True
ff,1.8,125.0,0.003,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,ae4e10cce799999601258857,124159891ea14516d739c622,correct,correct,0.00016753121709801107,0.00439714169742067,True
ff,1.8,125.0,0.003,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,ae4e10cce799999601258857,124159891ea14516d739c622,correct,correct,0.00016753121709801107,0.00439714169742067,True
ff,1.8,125.0,0.003,0.5,0.04,0,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,ae4e10cce799999601258857,124159891ea14516d739c622,correct,correct,0.00016753121709801107,0.00439714169742067,True
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,c0b1e80b7fef17f7afaa023a,255b90a6e965d89916fa8536,wrong,wrong,0.052890260131290875,0.0006229039117685853,True
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,c0b1e80b7fef17f7afaa023a,255b90a6e965d89916fa8536,wrong,wrong,0.052890260131290875,0.0006229039117685853,True
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,c0b1e80b7fef17f7afaa023a,255b90a6e965d89916fa8536,wrong,wrong,0.052890260131290875,0.0006229039117685853,True
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,c0b1e80b7fef17f7afaa023a,255b90a6e965d89916fa8536,wrong,wrong,0.052890260131290875,0.0006229039117685853,True
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,c0b1e80b7fef17f7afaa023a,255b90a6e965d89916fa8536,wrong,wrong,0.052890260131290875,0.0006229039117685853,True
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,c0b1e80b7fef17f7afaa023a,255b90a6e965d89916fa8536,wrong,wrong,0.052890260131290875,0.0006229039117685853,True
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,4840de42506815458bd7f67c,1c3733b5c694618aee292a65,correct,correct,0.05839374815805859,0.002486131830978733,True
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,4840de42506815458bd7f67c,1c3733b5c694618aee292a65,correct,correct,0.05839374815805859,0.002486131830978733,True
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,4840de42506815458bd7f67c,1c3733b5c694618aee292a65,correct,correct,0.05839374815805859,0.002486131830978733,True
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,4840de42506815458bd7f67c,1c3733b5c694618aee292a65,correct,correct,0.05839374815805859,0.002486131830978733,True
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,4840de42506815458bd7f67c,1c3733b5c694618aee292a65,correct,correct,0.05839374815805859,0.002486131830978733,True
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,4840de42506815458bd7f67c,1c3733b5c694618aee292a65,correct,correct,0.05839374815805859,0.002486131830978733,True
ff,1.95,27.0,0.0005,0.5,0.04,-3,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,5621f6e16da6ab38f5e24004,076197ec65cecbe4736d39a7,unresolved,unresolved,0.1678706365485296,,True
ff,1.95,27.0,0.0005,0.5,0.04,-3,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,5621f6e16da6ab38f5e24004,076197ec65cecbe4736d39a7,wrong,wrong,0.1678706365485296,0.0009299915421794869,True
ff,1.95,27.0,0.0005,0.5,0.04,-3,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,5621f6e16da6ab38f5e24004,076197ec65cecbe4736d39a7,wrong,wrong,0.1678706365485296,0.0009299915421794869,True
ff,1.95,27.0,0.0005,0.5,0.04,-3,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,5621f6e16da6ab38f5e24004,076197ec65cecbe4736d39a7,wrong,wrong,0.1678706365485296,0.0009299915421794869,True
ff,1.95,27.0,0.0005,0.5,0.04,-3,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,5621f6e16da6ab38f5e24004,076197ec65cecbe4736d39a7,wrong,wrong,0.1678706365485296,0.0009299915421794869,True
ff,1.95,27.0,0.0005,0.5,0.04,-3,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,5621f6e16da6ab38f5e24004,076197ec65cecbe4736d39a7,wrong,wrong,0.1678706365485296,0.0009299915421794869,True
ff,1.95,125.0,-0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,9153a070a9b29b11fe463790,faf34b0c20674ef479bb9b3a,unresolved,unresolved,0.4912359122365293,,True
ff,1.95,125.0,-0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,9153a070a9b29b11fe463790,faf34b0c20674ef479bb9b3a,wrong,wrong,0.4912359122365293,0.004450765947418667,True
ff,1.95,125.0,-0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,9153a070a9b29b11fe463790,faf34b0c20674ef479bb9b3a,wrong,wrong,0.4912359122365293,0.004450765947418667,True
ff,1.95,125.0,-0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,9153a070a9b29b11fe463790,faf34b0c20674ef479bb9b3a,wrong,wrong,0.4912359122365293,0.004450765947418667,True
ff,1.95,125.0,-0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,9153a070a9b29b11fe463790,faf34b0c20674ef479bb9b3a,wrong,wrong,0.4912359122365293,0.004450765947418667,True
ff,1.95,125.0,-0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,9153a070a9b29b11fe463790,faf34b0c20674ef479bb9b3a,wrong,wrong,0.4912359122365293,0.004450765947418667,True
ff,1.95,125.0,0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,a73ac87e5feff61934bca030,5108c07b05ccd0ae3d783a85,correct,correct,0.11409990078913342,0.0,True
ff,1.95,125.0,0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,a73ac87e5feff61934bca030,5108c07b05ccd0ae3d783a85,correct,correct,0.11409990078913342,0.0032175915430311397,True
ff,1.95,125.0,0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,a73ac87e5feff61934bca030,5108c07b05ccd0ae3d783a85,correct,correct,0.11409990078913342,0.0032175915430311397,True
ff,1.95,125.0,0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,a73ac87e5feff61934bca030,5108c07b05ccd0ae3d783a85,correct,correct,0.11409990078913342,0.0032175915430311397,True
ff,1.95,125.0,0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,a73ac87e5feff61934bca030,5108c07b05ccd0ae3d783a85,correct,correct,0.11409990078913342,0.0032175915430311397,True
ff,1.95,125.0,0.001,0.5,0.04,-4,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,a73ac87e5feff61934bca030,5108c07b05ccd0ae3d783a85,correct,correct,0.11409990078913342,0.0032175915430311397,True
fs,1.62,27.0,-0.0005,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,80757b4319592f89326559d3,d53ca96942afb4cb663cc135,unresolved,unresolved,0.011357950742157058,,True
fs,1.62,27.0,-0.0005,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,80757b4319592f89326559d3,d53ca96942afb4cb663cc135,unresolved,unresolved,0.011357950742157058,,True
fs,1.62,27.0,-0.0005,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,80757b4319592f89326559d3,d53ca96942afb4cb663cc135,unresolved,unresolved,0.011357950742157058,,True
fs,1.62,27.0,-0.0005,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,80757b4319592f89326559d3,d53ca96942afb4cb663cc135,unresolved,unresolved,0.011357950742157058,,True
fs,1.62,27.0,-0.0005,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,80757b4319592f89326559d3,d53ca96942afb4cb663cc135,unresolved,unresolved,0.011357950742157058,,True
fs,1.62,27.0,-0.0005,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,80757b4319592f89326559d3,d53ca96942afb4cb663cc135,correct,correct,0.011357950742157058,0.0003658565296893457,True
fs,1.62,27.0,-0.00025,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,366f7a142b6dca4ea4509519,962c03aba1d53f10737d5ee2,unresolved,unresolved,0.0113597841555886,,True
fs,1.62,27.0,-0.00025,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,366f7a142b6dca4ea4509519,962c03aba1d53f10737d5ee2,unresolved,unresolved,0.0113597841555886,,True
fs,1.62,27.0,-0.00025,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,366f7a142b6dca4ea4509519,962c03aba1d53f10737d5ee2,unresolved,unresolved,0.0113597841555886,,True
fs,1.62,27.0,-0.00025,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,366f7a142b6dca4ea4509519,962c03aba1d53f10737d5ee2,unresolved,unresolved,0.0113597841555886,,True
fs,1.62,27.0,-0.00025,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,366f7a142b6dca4ea4509519,962c03aba1d53f10737d5ee2,unresolved,unresolved,0.0113597841555886,,True
fs,1.62,27.0,-0.00025,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,366f7a142b6dca4ea4509519,962c03aba1d53f10737d5ee2,unresolved,unresolved,0.0113597841555886,,True
fs,1.62,27.0,0.01,0.5,0.04,-1,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,d508b83032dc3162c38bc762,ddfe1f05b1a07c9cb72bb641,unresolved,unresolved,0.016491518018998372,,True
fs,1.62,27.0,0.01,0.5,0.04,-1,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,d508b83032dc3162c38bc762,ddfe1f05b1a07c9cb72bb641,unresolved,unresolved,0.016491518018998372,,True
fs,1.62,27.0,0.01,0.5,0.04,-1,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,d508b83032dc3162c38bc762,ddfe1f05b1a07c9cb72bb641,unresolved,unresolved,0.016491518018998372,,True
fs,1.62,27.0,0.01,0.5,0.04,-1,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,d508b83032dc3162c38bc762,ddfe1f05b1a07c9cb72bb641,unresolved,unresolved,0.016491518018998372,,True
fs,1.62,27.0,0.01,0.5,0.04,-1,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,d508b83032dc3162c38bc762,ddfe1f05b1a07c9cb72bb641,unresolved,unresolved,0.016491518018998372,,True
fs,1.62,27.0,0.01,0.5,0.04,-1,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,d508b83032dc3162c38bc762,ddfe1f05b1a07c9cb72bb641,correct,correct,0.016491518018998372,0.006930025770483184,True
fs,1.62,125.0,-0.03,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.25,10.0,5.0,c6d1f8938fd88ccca9f70f8f,75fd5c06aa0884ed8adfe280,unresolved,unresolved,0.00026820073666939683,,True
fs,1.62,125.0,-0.03,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.35,10.0,5.0,c6d1f8938fd88ccca9f70f8f,75fd5c06aa0884ed8adfe280,unresolved,unresolved,0.00026820073666939683,,True
fs,1.62,125.0,-0.03,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.5,10.0,5.0,c6d1f8938fd88ccca9f70f8f,75fd5c06aa0884ed8adfe280,unresolved,unresolved,0.00026820073666939683,,True
fs,1.62,125.0,-0.03,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,0.75,10.0,5.0,c6d1f8938fd88ccca9f70f8f,75fd5c06aa0884ed8adfe280,unresolved,unresolved,0.00026820073666939683,,True
fs,1.62,125.0,-0.03,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,1.0,10.0,5.0,c6d1f8938fd88ccca9f70f8f,75fd5c06aa0884ed8adfe280,correct,correct,0.00026820073666939683,0.0,True
fs,1.62,125.0,-0.03,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,2.0,10.0,5.0,c6d1f8938fd88ccca9f70f8f,75fd5c06aa0884ed8adfe280,correct,correct,0.00026820073666939683,0.0021828106551229354,True
