corner,vdd_v,temperature_c,differential_v,common_mode_ratio,pair_skew,trim_code,load_ff,max_step_ps,design_name,source_resistance_ohm,sample_cap_ff,previous_differential_v,case_id,stress,input_mv,calibration_policy,deadline_ns,decision,outcome,decision_time_ns,core_energy_fj,reset_ok,qp_at_deadline_v,qn_at_deadline_v,max_differential_input_error_mv,max_common_mode_input_error_mv,run_id
ss,1.62,125.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,10000.0,200.0,-0.03,SS | 1.62 V | 125 C | skew +4%,settling_10k_200f,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,1.3639031123775192,127.18809596947237,True,1.6193427025951725,0.05245723808990286,10.600796240465174,16.503358110044886,e98d062a2a1a2f9830cbd628
ss,1.62,125.0,-0.003,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p45,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,0,unresolved,,105.29386985392667,True,1.212477488460707,1.3241383810069127,2.6020852139652106e-15,0.0,1ce9426aca6ac1f0a2f67813
ss,1.62,125.0,-0.003,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p45,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,0,unresolved,,105.29386985392667,True,0.4264545355689294,1.613647451050706,2.6020852139652106e-15,0.0,1ce9426aca6ac1f0a2f67813
ss,1.62,125.0,-0.001,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p45,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,0,unresolved,,105.93193563145174,True,1.2307477490483885,1.3062873899994702,8.673617379884035e-16,0.0,df79da05ddab9fb1f1eb8e63
ss,1.62,125.0,-0.001,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p45,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,0,unresolved,,105.93193563145174,True,0.4520686598740375,1.6129715513056906,8.673617379884035e-16,0.0,df79da05ddab9fb1f1eb8e63
ss,1.62,125.0,0.001,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p45,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,0,unresolved,,106.80549918200492,True,1.2490104196961012,1.2882886423536875,8.673617379884035e-16,0.0,87943ca779313c240de93109
ss,1.62,125.0,0.001,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p45,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,0,unresolved,,106.80549918200492,True,0.48558445187190696,1.6106278150856446,8.673617379884035e-16,0.0,87943ca779313c240de93109
ss,1.62,125.0,0.003,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p45,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,0,unresolved,,108.46204600412754,True,1.2673721431734424,1.2701072318621784,2.6020852139652106e-15,0.0,83b75060bd3c307559febba1
ss,1.62,125.0,0.003,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p45,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,0,unresolved,,108.46204600412754,True,0.5448060218814459,1.5757127964172655,2.6020852139652106e-15,0.0,83b75060bd3c307559febba1
ss,1.62,125.0,-0.003,0.6,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p60,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,wrong,0.5940818691531411,144.1728251973129,True,1.6192910759120374,0.019867954660139322,2.6020852139652106e-15,0.0,fd479acd574279635a00a6c9
ss,1.62,125.0,-0.003,0.6,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p60,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,wrong,0.5940818691531411,144.1728251973129,True,1.6199930847177155,0.0001932698884271877,2.6020852139652106e-15,0.0,fd479acd574279635a00a6c9
ss,1.62,125.0,-0.001,0.6,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p60,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,wrong,0.5339356267754586,142.00904466823062,True,1.6193769460776377,0.017751786875040018,8.673617379884035e-16,0.0,d654774ece1675d2235c024d
ss,1.62,125.0,-0.001,0.6,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p60,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,wrong,0.5339356267754586,142.00904466823062,True,1.619993863478468,0.00017179519355426032,8.673617379884035e-16,0.0,d654774ece1675d2235c024d
ss,1.62,125.0,0.001,0.6,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p60,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.49454035606395885,140.8355447823643,True,1.6194077904678847,0.016839008344847452,8.673617379884035e-16,0.0,0ca3e61226589fc5a3dab350
ss,1.62,125.0,0.001,0.6,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p60,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.49454035606395885,140.8355447823643,True,1.6199943048843244,0.00016152227878967309,8.673617379884035e-16,0.0,0ca3e61226589fc5a3dab350
ss,1.62,125.0,0.003,0.6,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p60,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.47403046433625967,140.00677726912193,True,1.619425737696502,0.016258305401524408,2.6020852139652106e-15,0.0,2139febdc056de1c50d73aed
ss,1.62,125.0,0.003,0.6,0.04,-2,5.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,common_mode_0p60,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.47403046433625967,140.00677726912193,True,1.619994476589335,0.00015452528216218682,2.6020852139652106e-15,0.0,2139febdc056de1c50d73aed
ss,1.62,125.0,-0.003,0.5,0.04,-2,20.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,output_load_20f,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,0,unresolved,,176.47592862068947,True,1.0715991144602273,1.1487817321342373,2.6020852139652106e-15,0.0,a597ed8fa39604f93a3fe6b8
ss,1.62,125.0,-0.003,0.5,0.04,-2,20.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,output_load_20f,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,0,unresolved,,176.47592862068947,True,0.34434786331156225,1.6011597403899342,2.6020852139652106e-15,0.0,a597ed8fa39604f93a3fe6b8
ss,1.62,125.0,-0.001,0.5,0.04,-2,20.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,output_load_20f,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,0,unresolved,,178.65330937407182,True,1.084212736921782,1.1358773141728906,8.673617379884035e-16,0.0,a76ce3413974b16b6f3f48cc
ss,1.62,125.0,-0.001,0.5,0.04,-2,20.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,output_load_20f,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,0,unresolved,,178.65330937407182,True,0.38724361001610247,1.5830011219070412,8.673617379884035e-16,0.0,a76ce3413974b16b6f3f48cc
ss,1.62,125.0,0.001,0.5,0.04,-2,20.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,output_load_20f,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,0,unresolved,,181.9276538223608,True,1.0968497756267561,1.1229911722404833,8.673617379884035e-16,0.0,c58ab8c0f7f00ebdf218696e
ss,1.62,125.0,0.001,0.5,0.04,-2,20.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,output_load_20f,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,0,unresolved,,181.9276538223608,True,0.45899477986122306,1.5135654812627635,8.673617379884035e-16,0.0,c58ab8c0f7f00ebdf218696e
ss,1.62,125.0,0.003,0.5,0.04,-2,20.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,output_load_20f,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,0,unresolved,,189.54359364941368,True,1.1095216120295,1.1101164074914356,2.6020852139652106e-15,0.0,0af1baa254fee5b6352f3e6c
ss,1.62,125.0,0.003,0.5,0.04,-2,20.0,10.0,baseline,0.0,0.0,,SS | 1.62 V | 125 C | skew +4%,output_load_20f,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,0,unresolved,,189.54359364941368,True,0.7189483778622779,1.1352909945375147,2.6020852139652106e-15,0.0,0af1baa254fee5b6352f3e6c
ff,1.95,-40.0,-0.003,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,ideal_reference,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,-1,correct,0.2299534435832112,171.0844688702173,True,8.652364270812757e-06,1.9499998250096033,2.6020852139652106e-15,1.1102230246251565e-13,f1ca0e5e0f4981ef1395fe00
ff,1.95,-40.0,-0.003,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,ideal_reference,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,-1,correct,0.2299534435832112,171.0844688702173,True,8.570475177963784e-07,1.949999932121083,2.6020852139652106e-15,1.1102230246251565e-13,f1ca0e5e0f4981ef1395fe00
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,ideal_reference,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,wrong,0.2255328128925609,170.59952112177623,True,1.9499989284453103,2.6063539604454162e-05,8.673617379884035e-16,1.1102230246251565e-13,c0b1e80b7fef17f7afaa023a
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,ideal_reference,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,wrong,0.2255328128925609,170.59952112177623,True,1.949999987493938,5.680880544611638e-07,8.673617379884035e-16,1.1102230246251565e-13,c0b1e80b7fef17f7afaa023a
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,ideal_reference,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.20465508507324964,166.37762088803868,True,1.9499994170021815,2.2890591796959713e-05,8.673617379884035e-16,1.1102230246251565e-13,4840de42506815458bd7f67c
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,ideal_reference,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.20465508507324964,166.37762088803868,True,1.950000220823953,5.741934354662161e-07,8.673617379884035e-16,1.1102230246251565e-13,4840de42506815458bd7f67c
ff,1.95,-40.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,ideal_reference,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.19313043026437043,164.431762936577,True,1.9499990785411003,2.13551739232384e-05,2.6020852139652106e-15,1.1102230246251565e-13,f3725a8a908a7304f03d62b1
ff,1.95,-40.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,ideal_reference,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.19313043026437043,164.431762936577,True,1.9499997823393491,7.094099762547857e-07,2.6020852139652106e-15,1.1102230246251565e-13,f3725a8a908a7304f03d62b1
ff,1.95,-40.0,-0.003,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,0.03,FF | 1.95 V | -40 C | skew +4%,opposite_input_history,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,-1,correct,0.22448744934763898,170.77409836226263,True,8.376313621090978e-06,1.9499998280169628,2.6020852139652106e-15,1.1102230246251565e-13,9433f49af896402893f1c659
ff,1.95,-40.0,-0.003,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,0.03,FF | 1.95 V | -40 C | skew +4%,opposite_input_history,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,-1,correct,0.22448744934763898,170.77409836226263,True,7.470323639472732e-07,1.9500000133165711,2.6020852139652106e-15,1.1102230246251565e-13,9433f49af896402893f1c659
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,0.03,FF | 1.95 V | -40 C | skew +4%,opposite_input_history,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,wrong,0.22565633465992924,170.80883743303892,True,1.9499996338011418,2.69103499829045e-05,8.673617379884035e-16,1.1102230246251565e-13,0de28a381d70311ce21bf887
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,0.03,FF | 1.95 V | -40 C | skew +4%,opposite_input_history,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,wrong,0.22565633465992924,170.80883743303892,True,1.9500003309512188,7.29782034439241e-07,8.673617379884035e-16,1.1102230246251565e-13,0de28a381d70311ce21bf887
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,-0.03,FF | 1.95 V | -40 C | skew +4%,opposite_input_history,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.20389064543680066,166.30382878900087,True,1.9499993774665247,2.277794486788983e-05,8.673617379884035e-16,1.1102230246251565e-13,1ca441687b376129105afd67
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,-0.03,FF | 1.95 V | -40 C | skew +4%,opposite_input_history,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.20389064543680066,166.30382878900087,True,1.9500001509042804,5.644047246913394e-07,8.673617379884035e-16,1.1102230246251565e-13,1ca441687b376129105afd67
ff,1.95,-40.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,-0.03,FF | 1.95 V | -40 C | skew +4%,opposite_input_history,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.1903337026806004,164.39992363796253,True,1.9499991520977298,2.0816436931173515e-05,2.6020852139652106e-15,1.1102230246251565e-13,653d1999a437a3025a060f25
ff,1.95,-40.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,0.0,0.0,-0.03,FF | 1.95 V | -40 C | skew +4%,opposite_input_history,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.1903337026806004,164.39992363796253,True,1.9500000800255117,4.95659816103341e-07,2.6020852139652106e-15,1.1102230246251565e-13,653d1999a437a3025a060f25
ff,1.95,-40.0,-0.003,0.5,0.04,-2,5.0,10.0,baseline,1000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_1k_20f,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,wrong,0.18919439294976925,159.21311078915787,True,1.9499960718223144,0.0001200166668752598,40.8841836252688,43.73986334587387,69e44425d240a6240599805a
ff,1.95,-40.0,-0.003,0.5,0.04,-2,5.0,10.0,baseline,1000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_1k_20f,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,wrong,0.18919439294976925,159.21311078915787,True,1.9500000149319479,6.377338795453071e-07,40.8841836252688,43.73986334587387,69e44425d240a6240599805a
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,1000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_1k_20f,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,wrong,0.1864133239463297,158.65672103215618,True,1.9499965839568203,0.00011518391335498619,41.06396298624237,43.78778263343086,42e7e54202ce2eaa5bb0aae0
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,1000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_1k_20f,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,wrong,0.1864133239463297,158.65672103215618,True,1.9500001530155364,5.591597297324441e-07,41.06396298624237,43.78778263343086,42e7e54202ce2eaa5bb0aae0
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,1000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_1k_20f,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.18463431096060856,158.19594331124455,True,1.9499967570398882,0.00011087614246679331,41.134641546895836,43.69011482331231,1b4e2c0346b1db82ab7886fa
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,1000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_1k_20f,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.18463431096060856,158.19594331124455,True,1.9500003901781726,8.366658368771004e-07,41.134641546895836,43.69011482331231,1b4e2c0346b1db82ab7886fa
ff,1.95,-40.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,1000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_1k_20f,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.18145827122477104,157.774993725238,True,1.9499966799205994,0.00010613589111533938,41.32412259343332,43.68218711540284,eae040ce3b5b20c5fe03feae
ff,1.95,-40.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,1000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_1k_20f,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.18145827122477104,157.774993725238,True,1.9500000989839437,3.984982838052998e-07,41.32412259343332,43.68218711540284,eae040ce3b5b20c5fe03feae
ff,1.95,-40.0,-0.003,0.5,0.04,-2,5.0,10.0,baseline,5000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_5k_20f,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,wrong,0.20765617503372094,156.56806005264696,True,1.94996792302859,0.002414773300491815,83.47560728635494,88.23409136053372,6d24b1458e0716d125b71351
ff,1.95,-40.0,-0.003,0.5,0.04,-2,5.0,10.0,baseline,5000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_5k_20f,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,wrong,0.20765617503372094,156.56806005264696,True,1.9499995123840934,4.897492262428187e-05,83.47560728635494,88.23409136053372,6d24b1458e0716d125b71351
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,5000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_5k_20f,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,wrong,0.19939657090925034,156.22553737773885,True,1.9499687457017545,0.0023809562560161866,82.98299537096143,88.68966055896233,252e34adaf95408b482d4444
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,5000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_5k_20f,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,wrong,0.19939657090925034,156.22553737773885,True,1.9499994159292007,4.849887610160921e-05,82.98299537096143,88.68966055896233,252e34adaf95408b482d4444
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,5000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_5k_20f,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.19893768105683834,155.92368669124568,True,1.949969087365608,0.002348652951939536,82.4780052421229,89.0890355009416,4bc724abe505f5da92975230
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,5000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_5k_20f,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.19893768105683834,155.92368669124568,True,1.949999320552728,4.787778408933846e-05,82.4780052421229,89.0890355009416,4bc724abe505f5da92975230
ff,1.95,-40.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,5000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_5k_20f,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.19779430166085804,155.64729582557123,True,1.949969192629367,0.0023174838695343993,81.91605262476531,89.48600787487149,fa2df3203a550c190a3855f1
ff,1.95,-40.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,5000.0,20.0,,FF | 1.95 V | -40 C | skew +4%,source_5k_20f,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.19779430166085804,155.64729582557123,True,1.949999298372216,4.71395732947903e-05,81.91605262476531,89.48600787487149,fa2df3203a550c190a3855f1
ff,1.95,-40.0,-0.003,0.5,0.04,-2,5.0,10.0,baseline,10000.0,200.0,0.03,FF | 1.95 V | -40 C | skew +4%,settling_10k_200f,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,wrong,0.1838410301131884,161.27761869065395,True,1.9499972922952935,0.00045819595043045856,26.513291627155542,39.41131140421261,a6507453435ff50cd602c0c2
ff,1.95,-40.0,-0.003,0.5,0.04,-2,5.0,10.0,baseline,10000.0,200.0,0.03,FF | 1.95 V | -40 C | skew +4%,settling_10k_200f,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,wrong,0.1838410301131884,161.27761869065395,True,1.9499994164601908,0.0002456067737835318,26.513291627155542,39.41131140421261,a6507453435ff50cd602c0c2
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,10000.0,200.0,0.03,FF | 1.95 V | -40 C | skew +4%,settling_10k_200f,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,wrong,0.18502666625419903,160.66972557112643,True,1.9499973134287352,0.00045423196126252507,26.387308168000835,39.44851406371552,4b76736950f9e0cd6c92829c
ff,1.95,-40.0,-0.001,0.5,0.04,-2,5.0,10.0,baseline,10000.0,200.0,0.03,FF | 1.95 V | -40 C | skew +4%,settling_10k_200f,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,wrong,0.18502666625419903,160.66972557112643,True,1.9499996570612481,0.00024516476332264367,26.387308168000835,39.44851406371552,4b76736950f9e0cd6c92829c
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,10000.0,200.0,-0.03,FF | 1.95 V | -40 C | skew +4%,settling_10k_200f,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.19967071342329942,164.04888792769088,True,1.9499965699545436,0.000495464784565023,17.491072463727498,39.26064217455261,2fde113279c88405d9e37f30
ff,1.95,-40.0,0.001,0.5,0.04,-2,5.0,10.0,baseline,10000.0,200.0,-0.03,FF | 1.95 V | -40 C | skew +4%,settling_10k_200f,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.19967071342329942,164.04888792769088,True,1.949999526887436,0.0002626763150550246,17.491072463727498,39.26064217455261,2fde113279c88405d9e37f30
ff,1.95,-40.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,10000.0,200.0,-0.03,FF | 1.95 V | -40 C | skew +4%,settling_10k_200f,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.19253163509417978,162.9532212267844,True,1.9499969637177395,0.0004911668773865919,17.394735551993783,39.310897708198844,4775824710c59672b5e68290
ff,1.95,-40.0,0.003,0.5,0.04,-2,5.0,10.0,baseline,10000.0,200.0,-0.03,FF | 1.95 V | -40 C | skew +4%,settling_10k_200f,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.19253163509417978,162.9532212267844,True,1.949999570655143,0.00026255327483575263,17.394735551993783,39.310897708198844,4775824710c59672b5e68290
ff,1.95,-40.0,-0.003,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,common_mode_0p45,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,-1,correct,0.3152534763169584,150.2654140738303,True,0.0011073989371353041,1.9499671778543952,2.6020852139652106e-15,0.0,ed13f6435db75a1675081ca0
ff,1.95,-40.0,-0.003,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,common_mode_0p45,-3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,-1,correct,0.3152534763169584,150.2654140738303,True,9.568625549588222e-07,1.9500000139030493,2.6020852139652106e-15,0.0,ed13f6435db75a1675081ca0
ff,1.95,-40.0,-0.001,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,common_mode_0p45,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,-1,correct,0.35266307647666095,155.79019310915177,True,0.0015015097261461723,1.9499556481632776,8.673617379884035e-16,0.0,4a25ff726e803f3797e65149
ff,1.95,-40.0,-0.001,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,common_mode_0p45,-1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,-1,correct,0.35266307647666095,155.79019310915177,True,9.301938713535228e-07,1.9499999831545647,8.673617379884035e-16,0.0,4a25ff726e803f3797e65149
ff,1.95,-40.0,0.001,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,common_mode_0p45,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.3324790967890286,152.40895195972615,True,1.9499187965590696,0.0031919276456151653,8.673617379884035e-16,0.0,fc593aae847503f0c704d8db
ff,1.95,-40.0,0.001,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,common_mode_0p45,1.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.3324790967890286,152.40895195972615,True,1.9499997123453592,1.6672617331107012e-06,8.673617379884035e-16,0.0,fc593aae847503f0c704d8db
ff,1.95,-40.0,0.003,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,common_mode_0p45,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,1.0,1,correct,0.3148275215348096,149.10498023330223,True,1.9499323845760501,0.0026456344641336512,2.6020852139652106e-15,0.0,1bea7f90530f03e5eaada0a3
ff,1.95,-40.0,0.003,0.45,0.04,-2,5.0,10.0,baseline,0.0,0.0,,FF | 1.95 V | -40 C | skew +4%,common_mode_0p45,3.0,fixed local code from ideal inputs and 0.5*VDD common mode,2.0,1,correct,0.3148275215348096,149.10498023330223,True,1.9499999844646747,1.570836900796714e-06,2.6020852139652106e-15,0.0,1bea7f90530f03e5eaada0a3
