corner,vdd_v,temperature_c,differential_v,common_mode_ratio,pair_skew,trim_code,load_ff,max_step_ps,design_name,source_resistance_ohm,sample_cap_ff,previous_differential_v,case_id,policy,input_mv,deadline_ns,policy_available,decision,outcome,decision_time_ns,core_energy_fj,reset_ok,qp_at_deadline_v,qn_at_deadline_v,run_id,initial_run_id,numerically_refined
sf,1.8,27.0,0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,0.25,0.5,True,1.0,correct,0.356281260129238,149.58105765518008,True,1.7935852249122075,0.0410593170363855,75f4d67778e34697b447d1c1,75f4d67778e34697b447d1c1,False
sf,1.8,27.0,0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,0.25,0.75,True,1.0,correct,0.356281260129238,149.58105765518008,True,1.7995290541467526,0.0061833505232985,75f4d67778e34697b447d1c1,75f4d67778e34697b447d1c1,False
sf,1.8,27.0,0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,0.25,1.0,True,1.0,correct,0.356281260129238,149.58105765518008,True,1.79993860824872,0.0007595874211722,75f4d67778e34697b447d1c1,75f4d67778e34697b447d1c1,False
sf,1.8,27.0,0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,0.25,2.0,True,1.0,correct,0.356281260129238,149.58105765518008,True,1.7999999076141473,1.6196264182846982e-07,75f4d67778e34697b447d1c1,75f4d67778e34697b447d1c1,False
sf,1.8,27.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,0.5,0.25,True,0.0,unresolved,,149.27633754093452,True,0.9428540792262816,0.7143657439398678,f09420033eb60239593568ef,f09420033eb60239593568ef,False
sf,1.8,27.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,0.5,0.35,True,1.0,correct,0.3477027937397106,149.27633754093452,True,1.4998810432645595,0.204649304422504,f09420033eb60239593568ef,f09420033eb60239593568ef,False
sf,1.8,27.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,0.5,0.5,True,1.0,correct,0.3477027937397106,149.27633754093452,True,1.7942978760916175,0.0402359297784732,f09420033eb60239593568ef,f09420033eb60239593568ef,False
sf,1.8,27.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,0.5,0.75,True,1.0,correct,0.3477027937397106,149.27633754093452,True,1.7995354805484225,0.0060930641884744,f09420033eb60239593568ef,f09420033eb60239593568ef,False
sf,1.8,27.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,0.5,1.0,True,1.0,correct,0.3477027937397106,149.27633754093452,True,1.7999395261065747,0.0007474884873427,f09420033eb60239593568ef,f09420033eb60239593568ef,False
sf,1.8,27.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,0.5,2.0,True,1.0,correct,0.3477027937397106,149.27633754093452,True,1.7999999710057453,1.926247739354338e-07,f09420033eb60239593568ef,f09420033eb60239593568ef,False
sf,1.8,27.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,1.0,0.25,True,0.0,unresolved,,148.75170882290314,True,0.9657282030873712,0.6911276521176003,5e1b511b473c57e45b04905d,5e1b511b473c57e45b04905d,False
sf,1.8,27.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,1.0,0.35,True,1.0,correct,0.3386448220386192,148.75170882290314,True,1.5617657163519505,0.1822996572360004,5e1b511b473c57e45b04905d,5e1b511b473c57e45b04905d,False
sf,1.8,27.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,1.0,0.5,True,1.0,correct,0.3386448220386192,148.75170882290314,True,1.7952723961663488,0.0390219839114795,5e1b511b473c57e45b04905d,5e1b511b473c57e45b04905d,False
sf,1.8,27.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,1.0,0.75,True,1.0,correct,0.3386448220386192,148.75170882290314,True,1.7995459388917872,0.0059488958012059,5e1b511b473c57e45b04905d,5e1b511b473c57e45b04905d,False
sf,1.8,27.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,1.0,1.0,True,1.0,correct,0.3386448220386192,148.75170882290314,True,1.7999406675629814,0.0007277757369012,5e1b511b473c57e45b04905d,5e1b511b473c57e45b04905d,False
sf,1.8,27.0,0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,1.0,2.0,True,1.0,correct,0.3386448220386192,148.75170882290314,True,1.799999747530356,1.1493596359807525e-07,5e1b511b473c57e45b04905d,5e1b511b473c57e45b04905d,False
sf,1.8,27.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,3.0,0.25,True,0.0,unresolved,,147.28051742974634,True,1.0554334743130276,0.6000891796077434,7b2847dc0c1c2982b026c6ab,7b2847dc0c1c2982b026c6ab,False
sf,1.8,27.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,3.0,0.35,True,1.0,correct,0.3079362767426488,147.28051742974634,True,1.6786095028807992,0.1359334690128915,7b2847dc0c1c2982b026c6ab,7b2847dc0c1c2982b026c6ab,False
sf,1.8,27.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,3.0,0.5,True,1.0,correct,0.3079362767426488,147.28051742974634,True,1.796951924182825,0.0364990336547048,7b2847dc0c1c2982b026c6ab,7b2847dc0c1c2982b026c6ab,False
sf,1.8,27.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,3.0,0.75,True,1.0,correct,0.3079362767426488,147.28051742974634,True,1.7995699730334385,0.005588983349497,7b2847dc0c1c2982b026c6ab,7b2847dc0c1c2982b026c6ab,False
sf,1.8,27.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,3.0,1.0,True,1.0,correct,0.3079362767426488,147.28051742974634,True,1.799944766618024,0.0006780410924826,7b2847dc0c1c2982b026c6ab,7b2847dc0c1c2982b026c6ab,False
sf,1.8,27.0,0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,3.0,2.0,True,1.0,correct,0.3079362767426488,147.28051742974634,True,1.799999926688726,1.599281940835128e-07,7b2847dc0c1c2982b026c6ab,7b2847dc0c1c2982b026c6ab,False
sf,1.8,27.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,10.0,0.25,True,0.0,unresolved,,144.50521036837827,True,1.3445958963958144,0.3380636071636697,46fb4f6b722014064b2440b9,46fb4f6b722014064b2440b9,False
sf,1.8,27.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,10.0,0.35,True,1.0,correct,0.2687383411181009,144.50521036837827,True,1.7625949959480165,0.0869357484652774,46fb4f6b722014064b2440b9,46fb4f6b722014064b2440b9,False
sf,1.8,27.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,10.0,0.5,True,1.0,correct,0.2687383411181009,144.50521036837827,True,1.798104735661213,0.0334621418738893,46fb4f6b722014064b2440b9,46fb4f6b722014064b2440b9,False
sf,1.8,27.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,10.0,0.75,True,1.0,correct,0.2687383411181009,144.50521036837827,True,1.7996100270853566,0.0049606727115724,46fb4f6b722014064b2440b9,46fb4f6b722014064b2440b9,False
sf,1.8,27.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,10.0,1.0,True,1.0,correct,0.2687383411181009,144.50521036837827,True,1.7999516534010185,0.0005857523154502,46fb4f6b722014064b2440b9,46fb4f6b722014064b2440b9,False
sf,1.8,27.0,0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,10.0,2.0,True,1.0,correct,0.2687383411181009,144.50521036837827,True,1.8000000606559217,1.6585553318327556e-07,46fb4f6b722014064b2440b9,46fb4f6b722014064b2440b9,False
sf,1.8,27.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,30.0,0.25,True,1.0,correct,0.2170034137815195,140.43966766308395,True,1.6679978489688436,0.1973568366941205,8c2d502f2ca8748c7edca426,8c2d502f2ca8748c7edca426,False
sf,1.8,27.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,30.0,0.35,True,1.0,correct,0.2170034137815195,140.43966766308395,True,1.7890886935285977,0.0617966991268834,8c2d502f2ca8748c7edca426,8c2d502f2ca8748c7edca426,False
sf,1.8,27.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,30.0,0.5,True,1.0,correct,0.2170034137815195,140.43966766308395,True,1.7984232948696277,0.0280858541493263,8c2d502f2ca8748c7edca426,8c2d502f2ca8748c7edca426,False
sf,1.8,27.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,30.0,0.75,True,1.0,correct,0.2170034137815195,140.43966766308395,True,1.7996950749865963,0.0036767229553864,8c2d502f2ca8748c7edca426,8c2d502f2ca8748c7edca426,False
sf,1.8,27.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,30.0,1.0,True,1.0,correct,0.2170034137815195,140.43966766308395,True,1.7999651041745397,0.0004044391746454,8c2d502f2ca8748c7edca426,8c2d502f2ca8748c7edca426,False
sf,1.8,27.0,0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,nominal_frozen,30.0,2.0,True,1.0,correct,0.2170034137815195,140.43966766308395,True,1.799999903314559,6.096372748814557e-08,8c2d502f2ca8748c7edca426,8c2d502f2ca8748c7edca426,False
sf,1.8,27.0,-0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-30.0,0.25,True,-1.0,correct,0.2195902710771581,141.31324213492942,True,0.1976842534262607,1.6307498774041287,bfef9906c20436d804425a26,bfef9906c20436d804425a26,False
sf,1.8,27.0,-0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-30.0,0.35,True,-1.0,correct,0.2195902710771581,141.31324213492942,True,0.0536554653129145,1.787180249304891,bfef9906c20436d804425a26,bfef9906c20436d804425a26,False
sf,1.8,27.0,-0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-30.0,0.5,True,-1.0,correct,0.2195902710771581,141.31324213492942,True,0.0200464687475374,1.7986335243536895,bfef9906c20436d804425a26,bfef9906c20436d804425a26,False
sf,1.8,27.0,-0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-30.0,0.75,True,-1.0,correct,0.2195902710771581,141.31324213492942,True,0.0021356674463908,1.7998031736172426,bfef9906c20436d804425a26,bfef9906c20436d804425a26,False
sf,1.8,27.0,-0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-30.0,1.0,True,-1.0,correct,0.2195902710771581,141.31324213492942,True,0.0002016378052179,1.799981139136512,bfef9906c20436d804425a26,bfef9906c20436d804425a26,False
sf,1.8,27.0,-0.03,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-30.0,2.0,True,-1.0,correct,0.2195902710771581,141.31324213492942,True,-8.348654660780106e-09,1.8000000353198164,bfef9906c20436d804425a26,bfef9906c20436d804425a26,False
sf,1.8,27.0,-0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-10.0,0.25,True,0.0,unresolved,,145.9274569814449,True,0.4638515788931415,1.1815752094852616,6b71867f8158ba205ba2666a,6b71867f8158ba205ba2666a,False
sf,1.8,27.0,-0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-10.0,0.35,True,-1.0,correct,0.2843145673804589,145.9274569814449,True,0.0942665429394513,1.736996093769039,6b71867f8158ba205ba2666a,6b71867f8158ba205ba2666a,False
sf,1.8,27.0,-0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-10.0,0.5,True,-1.0,correct,0.2843145673804589,145.9274569814449,True,0.0246362540216838,1.797916276946219,6b71867f8158ba205ba2666a,6b71867f8158ba205ba2666a,False
sf,1.8,27.0,-0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-10.0,0.75,True,-1.0,correct,0.2843145673804589,145.9274569814449,True,0.0028786869384235,1.799743927352694,6b71867f8158ba205ba2666a,6b71867f8158ba205ba2666a,False
sf,1.8,27.0,-0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-10.0,1.0,True,-1.0,correct,0.2843145673804589,145.9274569814449,True,0.0002831193606952,1.7999742929910842,6b71867f8158ba205ba2666a,6b71867f8158ba205ba2666a,False
sf,1.8,27.0,-0.01,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-10.0,2.0,True,-1.0,correct,0.2843145673804589,145.9274569814449,True,6.860584221470228e-08,1.8000000059240364,6b71867f8158ba205ba2666a,6b71867f8158ba205ba2666a,False
sf,1.8,27.0,-0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-3.0,0.25,True,0.0,unresolved,,151.15422968516302,True,0.7736141235894378,0.8816410259774591,e6737dbb280d65657a8a94e3,e6737dbb280d65657a8a94e3,False
sf,1.8,27.0,-0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-3.0,0.35,True,0.0,unresolved,,151.15422968516302,True,0.3547636921774543,1.2276376560252191,e6737dbb280d65657a8a94e3,e6737dbb280d65657a8a94e3,False
sf,1.8,27.0,-0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-3.0,0.5,True,-1.0,correct,0.3762871749445091,151.15422968516302,True,0.0368107789625278,1.7884711922353658,e6737dbb280d65657a8a94e3,e6737dbb280d65657a8a94e3,False
sf,1.8,27.0,-0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-3.0,0.75,True,-1.0,correct,0.3762871749445091,151.15422968516302,True,0.0038963433571455,1.7996584167328586,e6737dbb280d65657a8a94e3,e6737dbb280d65657a8a94e3,False
sf,1.8,27.0,-0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-3.0,1.0,True,-1.0,correct,0.3762871749445091,151.15422968516302,True,0.0003896832064037,1.7999645641800623,e6737dbb280d65657a8a94e3,e6737dbb280d65657a8a94e3,False
sf,1.8,27.0,-0.003,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-3.0,2.0,True,-1.0,correct,0.3762871749445091,151.15422968516302,True,4.1392038495208976e-10,1.7999999402086515,e6737dbb280d65657a8a94e3,e6737dbb280d65657a8a94e3,False
sf,1.8,27.0,-0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-1.0,0.25,True,0.0,unresolved,,152.0410106144658,True,0.8717674073259356,0.7859054695280695,333351670bd91f209beb0c12,333351670bd91f209beb0c12,False
sf,1.8,27.0,-0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-1.0,0.35,True,0.0,unresolved,,152.0410106144658,True,1.1095317651986043,0.4786800422180705,333351670bd91f209beb0c12,333351670bd91f209beb0c12,False
sf,1.8,27.0,-0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-1.0,0.5,True,1.0,wrong,0.3949628466779898,152.0410106144658,True,1.7815489441749446,0.0518242559745869,333351670bd91f209beb0c12,333351670bd91f209beb0c12,False
sf,1.8,27.0,-0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-1.0,0.75,True,1.0,wrong,0.3949628466779898,152.0410106144658,True,1.7994661882546623,0.0070393699719308,333351670bd91f209beb0c12,333351670bd91f209beb0c12,False
sf,1.8,27.0,-0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-1.0,1.0,True,1.0,wrong,0.3949628466779898,152.0410106144658,True,1.7999299485913725,0.0008721033549757,333351670bd91f209beb0c12,333351670bd91f209beb0c12,False
sf,1.8,27.0,-0.001,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-1.0,2.0,True,1.0,wrong,0.3949628466779898,152.0410106144658,True,1.7999999703696816,1.9071227896240645e-07,333351670bd91f209beb0c12,333351670bd91f209beb0c12,False
sf,1.8,27.0,-0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.5,0.25,True,0.0,unresolved,,150.7599275872712,True,0.896452192843372,0.7612979260264373,15c6dccb0d6bed49d874204d,15c6dccb0d6bed49d874204d,False
sf,1.8,27.0,-0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.5,0.35,True,0.0,unresolved,,150.7599275872712,True,1.2795470679291283,0.3226381949949521,15c6dccb0d6bed49d874204d,15c6dccb0d6bed49d874204d,False
sf,1.8,27.0,-0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.5,0.5,True,1.0,wrong,0.3737297742360805,150.7599275872712,True,1.7896535611275963,0.0450542396925521,15c6dccb0d6bed49d874204d,15c6dccb0d6bed49d874204d,False
sf,1.8,27.0,-0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.5,0.75,True,1.0,wrong,0.3737297742360805,150.7599275872712,True,1.7995018679502313,0.0065572291439091,15c6dccb0d6bed49d874204d,15c6dccb0d6bed49d874204d,False
sf,1.8,27.0,-0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.5,1.0,True,1.0,wrong,0.3737297742360805,150.7599275872712,True,1.7999350141565456,0.0008092263392767,15c6dccb0d6bed49d874204d,15c6dccb0d6bed49d874204d,False
sf,1.8,27.0,-0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.5,2.0,True,1.0,wrong,0.3737297742360805,150.7599275872712,True,1.7999999976801375,1.7542590311214776e-07,15c6dccb0d6bed49d874204d,15c6dccb0d6bed49d874204d,False
sf,1.8,27.0,-0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.25,0.25,True,0.0,unresolved,,150.3173327870523,True,0.9076487747550324,0.7499818745596641,85d62b9766939bacd256b5c4,85d62b9766939bacd256b5c4,False
sf,1.8,27.0,-0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.25,0.35,True,0.0,unresolved,,150.3173327870523,True,1.3473904235604972,0.2762811453852512,85d62b9766939bacd256b5c4,85d62b9766939bacd256b5c4,False
sf,1.8,27.0,-0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.25,0.5,True,1.0,wrong,0.3652075444858613,150.3173327870523,True,1.7913878774380627,0.0433822514790522,85d62b9766939bacd256b5c4,85d62b9766939bacd256b5c4,False
sf,1.8,27.0,-0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.25,0.75,True,1.0,wrong,0.3652075444858613,150.3173327870523,True,1.7995125803058898,0.0064115565359275,85d62b9766939bacd256b5c4,85d62b9766939bacd256b5c4,False
sf,1.8,27.0,-0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.25,1.0,True,1.0,wrong,0.3652075444858613,150.3173327870523,True,1.7999363943851208,0.0007899377083975,85d62b9766939bacd256b5c4,85d62b9766939bacd256b5c4,False
sf,1.8,27.0,-0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,-0.25,2.0,True,1.0,wrong,0.3652075444858613,150.3173327870523,True,1.7999999690378845,1.810942675746454e-07,85d62b9766939bacd256b5c4,85d62b9766939bacd256b5c4,False
sf,1.8,27.0,0.0,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.0,0.25,True,0.0,unresolved,,149.91607766787,True,0.9203273736128242,0.7373586576939035,df43b7588bc6ef021780ba62,df43b7588bc6ef021780ba62,False
sf,1.8,27.0,0.0,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.0,0.35,True,0.0,unresolved,,149.91607766787,True,1.411299033840138,0.24192965583087,df43b7588bc6ef021780ba62,df43b7588bc6ef021780ba62,False
sf,1.8,27.0,0.0,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.0,0.5,True,1.0,reference,0.353594781939528,149.91607766787,True,1.7927196417436384,0.0420115510243978,df43b7588bc6ef021780ba62,df43b7588bc6ef021780ba62,False
sf,1.8,27.0,0.0,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.0,0.75,True,1.0,reference,0.353594781939528,149.91607766787,True,1.7995217852834948,0.0062814082816714,df43b7588bc6ef021780ba62,df43b7588bc6ef021780ba62,False
sf,1.8,27.0,0.0,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.0,1.0,True,1.0,reference,0.353594781939528,149.91607766787,True,1.799937819128184,0.0007728323848874,df43b7588bc6ef021780ba62,df43b7588bc6ef021780ba62,False
sf,1.8,27.0,0.0,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.0,2.0,True,1.0,reference,0.353594781939528,149.91607766787,True,1.7999999558906337,1.589723770901103e-07,df43b7588bc6ef021780ba62,df43b7588bc6ef021780ba62,False
sf,1.8,27.0,0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.25,0.25,True,0.0,unresolved,,149.58105765518008,True,0.931088942956146,0.7262935243402051,75f4d67778e34697b447d1c1,75f4d67778e34697b447d1c1,False
sf,1.8,27.0,0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.25,0.35,True,1.0,correct,0.3499999999999998,149.58105765518008,True,1.4581048822486082,0.2211184428557825,75f4d67778e34697b447d1c1,75f4d67778e34697b447d1c1,False
sf,1.8,27.0,0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.25,0.5,True,1.0,correct,0.356281260129238,149.58105765518008,True,1.7935852249122075,0.0410593170363855,75f4d67778e34697b447d1c1,75f4d67778e34697b447d1c1,False
sf,1.8,27.0,0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.25,0.75,True,1.0,correct,0.356281260129238,149.58105765518008,True,1.7995290541467526,0.0061833505232985,75f4d67778e34697b447d1c1,75f4d67778e34697b447d1c1,False
sf,1.8,27.0,0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.25,1.0,True,1.0,correct,0.356281260129238,149.58105765518008,True,1.79993860824872,0.0007595874211722,75f4d67778e34697b447d1c1,75f4d67778e34697b447d1c1,False
sf,1.8,27.0,0.00025,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.25,2.0,True,1.0,correct,0.356281260129238,149.58105765518008,True,1.7999999076141473,1.6196264182846982e-07,75f4d67778e34697b447d1c1,75f4d67778e34697b447d1c1,False
sf,1.8,27.0,0.0005,0.5,0.04,-2.0,5.0,10.0,baseline,0.0,0.0,,SF | 1.80 V | 27 C | skew +4%,local_boundary,0.5,0.25,True,0.0,unresolved,,149.27633754093452,True,0.9428540792262816,0.7143657439398678,f09420033eb60239593568ef,f09420033eb60239593568ef,False
