65080	/home/runner/work/sscs-ose-code-a-chip.github.io/sscs-ose-code-a-chip.github.io/ISSCC27/submitted_notebooks/comparator_atlas/layout_compact_repair/.work/src/magic
9708	/home/runner/work/sscs-ose-code-a-chip.github.io/sscs-ose-code-a-chip.github.io/ISSCC27/submitted_notebooks/comparator_atlas/layout_compact_repair/.work/src/netgen
3328	/home/runner/work/sscs-ose-code-a-chip.github.io/sscs-ose-code-a-chip.github.io/ISSCC27/submitted_notebooks/comparator_atlas/layout_compact_repair/.work/src/open_pdks
13712	/home/runner/work/sscs-ose-code-a-chip.github.io/sscs-ose-code-a-chip.github.io/ISSCC27/submitted_notebooks/comparator_atlas/layout_compact_repair/.work/install
