 time                   v(clk)                 v(qp)                  v(qn)                  v(xdut.xp)             v(xdut.xn)             i(vdd)                 v(vinp)                v(vinn)               
 1.933148524310312e-08  0.000000000000000e+00  1.800000989139947e+00  1.800000323715446e+00  1.797872659640998e+00  1.797727217456538e+00 -2.421055492716714e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.934148524310312e-08  0.000000000000000e+00  1.800000273855859e+00  1.800001006189797e+00  1.797880991646503e+00  1.797735415368624e+00 -4.189565432957112e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.935148524310313e-08  0.000000000000000e+00  1.800000977206187e+00  1.800000316202686e+00  1.797888963715265e+00  1.797744412547279e+00 -2.410455982246535e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.936148524310313e-08  0.000000000000000e+00  1.800000267436237e+00  1.800000994535911e+00  1.797897177178322e+00  1.797752490246187e+00 -4.080255627307789e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.937148524310313e-08  0.000000000000000e+00  1.800000965487267e+00  1.800000308882704e+00  1.797905035471147e+00  1.797761364810175e+00 -2.400007614570057e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.938148524310313e-08  0.000000000000000e+00  1.800000261185376e+00  1.800000983087163e+00  1.797913132829885e+00  1.797769324793844e+00 -3.972475384507457e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.939148524310313e-08  0.000000000000000e+00  1.800000953977681e+00  1.800000301749861e+00  1.797920879710887e+00  1.797778079227291e+00 -2.389707262764732e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.940148524310313e-08  0.000000000000000e+00  1.800000255098307e+00  1.800000971838408e+00  1.797928863337843e+00  1.797785923926400e+00 -3.866193612963057e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.941148524310313e-08  0.000000000000000e+00  1.800000942672113e+00  1.800000294798709e+00  1.797936501107159e+00  1.797794560647183e+00 -2.379551884497031e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.942148524310314e-08  0.000000000000000e+00  1.800000249170234e+00  1.800000960784670e+00  1.797944373311452e+00  1.797802292427375e+00 -3.761380055988762e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.943148524310314e-08  0.000000000000000e+00  1.800000931565418e+00  1.800000288023981e+00  1.797951904207382e+00  1.797810813789293e+00 -2.369538518284440e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.944148524310314e-08  0.000000000000000e+00  1.800000243396525e+00  1.800000949921128e+00  1.797959667236805e+00  1.797818434953315e+00 -3.658005261742130e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.945148524310314e-08  0.000000000000000e+00  1.800000920652624e+00  1.800000281420590e+00  1.797967093437845e+00  1.797826843248190e+00 -2.359664280607364e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.946148524310314e-08  0.000000000000000e+00  1.800000237772701e+00  1.800000939243122e+00  1.797974749480874e+00  1.797834356037939e+00 -3.556040553856325e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.947148524310314e-08  0.000000000000000e+00  1.800000909928913e+00  1.800000274983615e+00  1.797982073107679e+00  1.797842653497625e+00 -2.349926363904653e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.948148524310314e-08  0.000000000000000e+00  1.800000232294432e+00  1.800000928746136e+00  1.797989624295403e+00  1.797850060096134e+00 -3.455458009150002e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.949148524310315e-08  0.000000000000000e+00  1.800000899389631e+00  1.800000268708303e+00  1.797996847412674e+00  1.797858248894455e+00 -2.340322034089697e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.950148524310315e-08  0.000000000000000e+00  1.800000226957534e+00  1.800000918425805e+00  1.798004295820653e+00  1.797865551427783e+00 -3.356230437867721e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.951148524310315e-08  0.000000000000000e+00  1.800000889030263e+00  1.800000262590057e+00  1.798011420438940e+00  1.797873633682395e+00 -2.330848627598464e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.952148524310315e-08  0.000000000000000e+00  1.800000221757959e+00  1.800000908277897e+00  1.798018768088985e+00  1.797880834221454e+00 -3.258331350603112e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.953148524310315e-08  0.000000000000000e+00  1.800000878846447e+00  1.800000256624431e+00  1.798025796166443e+00  1.797888811995632e+00 -2.321503550323733e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.954148524310315e-08  0.000000000000000e+00  1.800000216691797e+00  1.800000898298312e+00  1.798033045028336e+00  1.797895912557948e+00 -3.161734939004408e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.955148524310315e-08  0.000000000000000e+00  1.800000868833957e+00  1.800000250807123e+00  1.798039978472387e+00  1.797903787862317e+00 -2.312284273967187e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.956148524310316e-08  0.000000000000000e+00  1.800000211755260e+00  1.800000888483077e+00  1.798047130465535e+00  1.797910790413715e+00 -3.066416059587310e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.957148524310316e-08  0.000000000000000e+00  1.800000858988694e+00  1.800000245133969e+00  1.798053971134495e+00  1.797918565207898e+00 -2.303188335307034e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.958148524310316e-08  0.000000000000000e+00  1.800000206944685e+00  1.800000878828343e+00  1.798061028129518e+00  1.797925471664136e+00 -2.972350204086390e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.959148524310316e-08  0.000000000000000e+00  1.800000849306690e+00  1.800000239600945e+00  1.798067777834143e+00  1.797933147858356e+00 -2.294213333910123e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.960148524310316e-08  0.000000000000000e+00  1.800000202256528e+00  1.800000869330380e+00  1.798074741654402e+00  1.797939960086683e+00 -2.879513483437096e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.961148524310316e-08  0.000000000000000e+00  1.800000839784105e+00  1.800000234204150e+00  1.798081402159371e+00  1.797947539543300e+00 -2.285356928334202e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.962148524310316e-08  0.000000000000000e+00  1.800000197687362e+00  1.800000859985570e+00  1.798088274582438e+00  1.797954259363971e+00 -2.787882618966600e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.963148524310317e-08  0.000000000000000e+00  1.800000830417209e+00  1.800000228939820e+00  1.798094847607810e+00  1.797961743898965e+00 -2.276616837536076e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.964148524310317e-08  0.000000000000000e+00  1.800000193233862e+00  1.800000850790408e+00  1.798101630366896e+00  1.797968373086692e+00 -2.697434896115720e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.965148524310317e-08  0.000000000000000e+00  1.800000821202390e+00  1.800000223804295e+00  1.798108117589487e+00  1.797975764471083e+00 -2.267990836318833e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.966148524310317e-08  0.000000000000000e+00  1.800000188892816e+00  1.800000841741488e+00  1.798114812374804e+00  1.797982304756434e+00 -2.608148176426938e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.967148524310317e-08  0.000000000000000e+00  1.800000812136148e+00  1.800000218794040e+00  1.798121215429520e+00  1.797989604717660e+00 -2.259476755175059e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.968148524310317e-08  0.000000000000000e+00  1.800000184661112e+00  1.800000832835508e+00  1.798127823889594e+00  1.797996057788410e+00 -2.520000863660918e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.969148524310317e-08  0.000000000000000e+00  1.800000803215084e+00  1.800000213905631e+00  1.798134144370720e+00  1.798003268011650e+00 -2.251072477137670e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.970148524310318e-08  0.000000000000000e+00  1.800000180535735e+00  1.800000824069268e+00  1.798140668113667e+00  1.798009635514080e+00 -2.432971889598876e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.971148524310318e-08  0.000000000000000e+00  1.800000794435907e+00  1.800000209135753e+00  1.798146907576104e+00  1.798016757643529e+00 -2.242775938523026e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.972148524310318e-08  0.000000000000000e+00  1.800000176513764e+00  1.800000815439657e+00  1.798153348170846e+00  1.798023041183672e+00 -2.347040699727859e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.973148524310318e-08  0.000000000000000e+00  1.800000785795414e+00  1.800000204481187e+00  1.798159508131304e+00  1.798030076823777e+00 -2.234585124697656e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.974148524310318e-08  0.000000000000000e+00  1.800000172592368e+00  1.800000806943657e+00  1.798165867108749e+00  1.798036277968642e+00 -2.262187241356805e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.975148524310318e-08  0.000000000000000e+00  1.800000777290506e+00  1.800000199938822e+00  1.798171949046901e+00  1.798043228685285e+00 -2.226498070395069e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.976148524310318e-08  0.000000000000000e+00  1.800000168768807e+00  1.800000798578338e+00  1.798178227901088e+00  1.798049348964008e+00 -2.178391937596776e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.977148524310319e-08  0.000000000000000e+00  1.800000768918172e+00  1.800000195505640e+00  1.798184233260683e+00  1.798056216285648e+00 -2.218512858022771e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.978148524310319e-08  0.000000000000000e+00  1.800000165040423e+00  1.800000790340853e+00  1.798190433449866e+00  1.798062257190624e+00 -2.095635688022322e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.979148524310319e-08  0.000000000000000e+00  1.800000760675486e+00  1.800000191178714e+00  1.798196363639794e+00  1.798069042609410e+00 -2.210627614877489e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.980148524310319e-08  0.000000000000000e+00  1.800000161404641e+00  1.800000782228438e+00  1.798202486587511e+00  1.798075005597371e+00 -2.013899835962181e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.981148524310319e-08  0.000000000000000e+00  1.800000752559612e+00  1.800000186955210e+00  1.798208342982841e+00  1.798081710570195e+00 -2.202840513926122e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.982148524310319e-08  0.000000000000000e+00  1.800000157858964e+00  1.800000774238405e+00  1.798214390078928e+00  1.798087597063267e+00 -1.933166177227113e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.983148524310319e-08  0.000000000000000e+00  1.800000744567791e+00  1.800000182832379e+00  1.798220174021902e+00  1.798094223012809e+00 -2.195149771032790e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.984148524310320e-08  0.000000000000000e+00  1.800000154400969e+00  1.800000766368147e+00  1.798226146623475e+00  1.798100034399509e+00 -1.853416926629733e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.985148524310320e-08  0.000000000000000e+00  1.800000736697346e+00  1.800000178807556e+00  1.798231859424469e+00  1.798106582715214e+00 -2.187553644086046e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.986148524310320e-08  0.000000000000000e+00  1.800000151028312e+00  1.800000758615127e+00  1.798237758856892e+00  1.798112320351441e+00 -1.774634720253746e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.987148524310320e-08  0.000000000000000e+00  1.800000728945678e+00  1.800000174878155e+00  1.798243401795355e+00  1.798118792390488e+00 -2.180050431794547e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.988148524310320e-08  0.000000000000000e+00  1.800000147738716e+00  1.800000750976878e+00  1.798249229353137e+00  1.798124457600448e+00 -1.696802597341267e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.989148524310320e-08  0.000000000000000e+00  1.800000721310257e+00  1.800000171041668e+00  1.798254803678472e+00  1.798130854688673e+00 -2.172638472552543e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.990148524310320e-08  0.000000000000000e+00  1.800000144529970e+00  1.800000743451003e+00  1.798260560626162e+00  1.798136448765806e+00 -1.619903986986408e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.991148524310321e-08  0.000000000000000e+00  1.800000713788626e+00  1.800000167295664e+00  1.798266067558605e+00  1.798142772198600e+00 -2.165316144085673e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.992148524310321e-08  0.000000000000000e+00  1.800000141399933e+00  1.800000736035168e+00  1.798271755131653e+00  1.798148296406443e+00 -1.543922697345296e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.993148524310321e-08  0.000000000000000e+00  1.800000706378396e+00  1.800000163637780e+00  1.798277195863101e+00  1.798154547449605e+00 -2.158081860321841e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.994148524310321e-08  0.000000000000000e+00  1.800000138346524e+00  1.800000728727109e+00  1.798282815268679e+00  1.798160003022647e+00 -1.468842909117850e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.995148524310321e-08  0.000000000000000e+00  1.800000699077246e+00  1.800000160065729e+00  1.798288190963501e+00  1.798166182913234e+00 -2.150934072156236e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.996148524310321e-08  0.000000000000000e+00  1.800000135367726e+00  1.800000721524618e+00  1.798293743381304e+00  1.798171571057744e+00 -1.394649158699282e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.997148524310321e-08  0.000000000000000e+00  1.800000691882916e+00  1.800000156577287e+00  1.798299055177129e+00  1.798177681004867e+00 -2.143871265836736e-06  8.950000000000000e-01  9.050000000000000e-01 
 1.998148524310321e-08  0.000000000000000e+00  1.800000132461582e+00  1.800000714425548e+00  1.798304541760152e+00  1.798183002899675e+00 -1.321326344293910e-07  8.950000000000000e-01  9.050000000000000e-01 
 1.999148524310322e-08  0.000000000000000e+00  1.800000684793213e+00  1.800000153170296e+00  1.798309790768613e+00  1.798189044085286e+00 -2.136891962789675e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.000148524310322e-08  0.000000000000000e+00  1.800000129626193e+00  1.800000707427811e+00  1.798315212643894e+00  1.798194300882555e+00 -1.248859680816686e-07  8.950000000000000e-01  9.050000000000000e-01 
 2.001148524310322e-08  0.000000000000000e+00  1.800000677805998e+00  1.800000149842665e+00  1.798320399951358e+00  1.798200274462193e+00 -2.129994715833485e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.002148524310322e-08  0.000000000000000e+00  1.800000126859708e+00  1.800000700529371e+00  1.798325758220691e+00  1.798205467288162e+00 -1.177234732902812e-07  8.950000000000000e-01  9.050000000000000e-01 
 2.003148524310322e-08  0.000000000000000e+00  1.800000670919190e+00  1.800000146592356e+00  1.798330884888970e+00  1.798211374391695e+00 -2.123178112534412e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.004148524310322e-08  0.000000000000000e+00  1.800000124160341e+00  1.800000693728253e+00  1.798336180629619e+00  1.798216504347390e+00 -1.106437377385678e-07  8.950000000000000e-01  9.050000000000000e-01 
 2.005148524310322e-08  0.000000000000000e+00  1.800000664130773e+00  1.800000143417400e+00  1.798341247696650e+00  1.798222346079706e+00 -2.116440770720302e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.006148524310323e-08  0.000000000000000e+00  1.800000121526351e+00  1.800000687022527e+00  1.798346481962013e+00  1.798227414241641e+00 -1.036453804102418e-07  8.950000000000000e-01  9.050000000000000e-01 
 2.007148524310323e-08  0.000000000000000e+00  1.800000657438771e+00  1.800000140315877e+00  1.798351490442517e+00  1.798233191683342e+00 -2.109781339767873e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.008148524310323e-08  0.000000000000000e+00  1.800000118956045e+00  1.800000680410317e+00  1.798356664262791e+00  1.798238199104184e+00 -9.672705101400510e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.009148524310323e-08  0.000000000000000e+00  1.800000650841271e+00  1.800000137285925e+00  1.798361615148909e+00  1.798243913312240e+00 -2.103198498727915e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.010148524310323e-08  0.000000000000000e+00  1.800000116447785e+00  1.800000673889793e+00  1.798366729531703e+00  1.798248861021459e+00 -8.988742789483271e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.011148524310323e-08  0.000000000000000e+00  1.800000644336406e+00  1.800000134325735e+00  1.798371623793619e+00  1.798254513029851e+00 -2.096690954897073e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.012148524310323e-08  0.000000000000000e+00  1.800000113999974e+00  1.800000667459176e+00  1.798376679724582e+00  1.798259402034350e+00 -8.312521852023736e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.013148524310324e-08  0.000000000000000e+00  1.800000637922357e+00  1.800000131433549e+00  1.798381518311111e+00  1.798264992854686e+00 -2.090257445494775e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.014148524310324e-08  0.000000000000000e+00  1.800000111611064e+00  1.800000661116730e+00  1.798386516754517e+00  1.798269824139406e+00 -7.643915892635057e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.015148524310324e-08  0.000000000000000e+00  1.800000631597358e+00  1.800000128607663e+00  1.798391300593691e+00  1.798275354761516e+00 -2.083896733967301e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.016148524310324e-08  0.000000000000000e+00  1.800000109279552e+00  1.800000654860765e+00  1.798396242493011e+00  1.798280129290026e+00 -6.982801118132331e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.017148524310324e-08  0.000000000000000e+00  1.800000625359681e+00  1.800000125846414e+00  1.798400972492634e+00  1.798285600682554e+00 -2.077607611732481e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.018148524310324e-08  0.000000000000000e+00  1.800000107003974e+00  1.800000648689630e+00  1.798405858771096e+00  1.798290319397623e+00 -6.329056443136419e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.019148524310324e-08  0.000000000000000e+00  1.800000619207651e+00  1.800000123148192e+00  1.798410535819286e+00  1.798295732508574e+00 -2.071388894815413e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.020148524310325e-08  0.000000000000000e+00  1.800000104782909e+00  1.800000642601723e+00  1.798415367380400e+00  1.798300396332716e+00 -5.682563338979540e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.021148524310325e-08  0.000000000000000e+00  1.800000613139627e+00  1.800000120511430e+00  1.798419992346116e+00  1.798305752090006e+00 -2.065239426364356e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.022148524310325e-08  0.000000000000000e+00  1.800000102614973e+00  1.800000636595473e+00  1.798424770074209e+00  1.798310361926021e+00 -5.043205828576987e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.023148524310325e-08  0.000000000000000e+00  1.800000607154016e+00  1.800000117934602e+00  1.798429343807758e+00  1.798315661238007e+00 -2.059158073446370e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.024148524310325e-08  0.000000000000000e+00  1.800000100498826e+00  1.800000630669356e+00  1.798434068568473e+00  1.798320217969501e+00 -4.410870337815537e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.025148524310325e-08  0.000000000000000e+00  1.800000601249262e+00  1.800000115416232e+00  1.798438591902001e+00  1.798325461725487e+00 -2.053143726912223e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.026148524310325e-08  0.000000000000000e+00  1.800000098433160e+00  1.800000624821883e+00  1.798443264542771e+00  1.798329966217364e+00 -3.785445618932886e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.027148524310326e-08  0.000000000000000e+00  1.800000595423849e+00  1.800000112954874e+00  1.798447738290738e+00  1.798335155288090e+00 -2.047195301976010e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.028148524310326e-08  0.000000000000000e+00  1.800000096416706e+00  1.800000619051597e+00  1.798452359641282e+00  1.798339608387043e+00 -3.166822857419982e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.029148524310326e-08  0.000000000000000e+00  1.800000589676300e+00  1.800000110549133e+00  1.798456784600930e+00  1.798344743625183e+00 -2.041311735974860e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.030148524310326e-08  0.000000000000000e+00  1.800000094448230e+00  1.800000613357086e+00  1.798461355473698e+00  1.798349146160166e+00 -2.554895340005792e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.031148524310326e-08  0.000000000000000e+00  1.800000584005175e+00  1.800000108197644e+00  1.798465732425487e+00  1.798354228400770e+00 -2.035491989242047e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.032148524310326e-08  0.000000000000000e+00  1.800000092526531e+00  1.800000607736961e+00  1.798470253616099e+00  1.798358581183456e+00 -1.949558730001289e-08  8.950000000000000e-01  9.050000000000000e-01 
 2.033148524310326e-08  0.000000000000000e+00  1.800000578409066e+00  1.800000105899083e+00  1.798474583324155e+00  1.798363611244412e+00 -2.029735043288677e-06  8.950000000000000e-01  9.050000000000000e-01 
 2.034148524310327e-08  0.000000000000000e+00  1.800000090650439e+00  1.800000602189878e+00  1.798479055611847e+00  1.798367915069633e+00 -1.350710626690527e-08  8.950000000000000e-01  9.050000000000000e-01 
